360	209
121	21
168	225
219	65
165	386
69	250
109	93
351	138
236	265
237	269
114	73
254	236
182	271
107	273
148	14
128	254
289	58
399	121
346	233
47	339
164	96
399	296
333	388
71	376
297	322
379	205
344	244
19	176
222	291
297	200
79	180
81	189
204	119
150	326
50	73
181	3
306	348
158	338
266	64
56	62
335	339
277	122
115	287
43	369
184	60
25	232
4	239
14	369
126	89
325	91
377	117
385	67
295	312
371	343
219	349
58	56
183	326
398	97
358	78
393	173
361	187
257	331
360	43
194	95
5	295
264	376
45	239
319	141
393	384
181	158
148	344
207	106
272	383
331	214
151	123
92	338
261	136
384	90
146	117
109	2
309	242
140	96
53	47
305	279
127	11
112	109
187	370
201	22
297	54
237	177
151	107
307	264
326	68
118	250
94	2
287	191
146	386
191	323
19	79
37	143
33	81
18	207
300	83
95	365
298	153
256	173
390	344
396	288
281	291
146	8
400	81
202	33
361	70
328	393
245	40
241	300
209	295
153	14
375	352
33	102
73	378
299	357
159	285
48	268
152	72
175	233
112	51
103	215
239	167
221	139
348	131
252	34
235	149
148	308
6	182
367	221
99	167
86	234
347	247
387	49
17	168
91	95
243	17
37	3
82	396
147	241
201	50
360	319
253	336
6	168
214	294
336	299
155	127
264	248
50	235
90	127
200	118
13	91
327	259
258	221
308	174
28	381
209	230
271	22
219	157
321	106
173	239
127	280
377	136
233	159
368	365
51	397
74	79
314	202
174	396
349	29
171	179
188	281
42	393
234	98
52	252
20	4
355	73
58	51
360	317
34	192
135	58
214	2
14	299
84	96
73	274
105	195
336	300
75	23
127	167
269	120
19	353
22	261
291	307
172	114
123	226
141	58
105	300
16	101
87	100
94	77
307	329
277	369
29	356
203	83
197	144
63	229
62	94
150	64
72	365
153	32
208	177
288	255
95	38
44	38
235	12
268	90
161	84
181	295
311	28
348	210
122	96
243	331
236	33
273	131
334	209
239	328
134	121
393	351
207	27
196	302
150	16
231	5
151	18
159	328
186	95
265	191
271	262
292	368
373	378
43	182
130	179
44	151
9	152
305	195
183	138
98	2
295	180
225	215
140	247
106	194
289	208
127	5
157	293
117	124
83	168
255	288
249	168
167	167
285	335
315	172
92	337
148	20
96	319
320	258
201	169
330	144
171	55
359	104
319	94
172	174
226	1
17	81
248	320
85	132
1	206
178	69
265	216
147	89
309	184
147	395
68	381
190	328
225	41
271	103
352	391
214	167
376	3
192	216
38	90
108	35
206	36
330	209
70	247
152	390
91	31
41	167
341	340
185	225
170	373
344	75
88	93
359	72
70	367
25	117
124	230
250	77
362	376
24	149
315	142
172	368
338	296
307	55
225	44
362	129
367	101
8	363
131	49
350	42
245	217
20	7
146	152
122	47
39	211
362	394
76	34
226	256
160	342
374	111
136	375
209	383
261	37
168	183
328	181
98	202
369	178
82	340
180	200
224	91
238	149
240	8
314	295
2	79
22	182
196	370
245	10
216	245
12	107
124	125
92	347
94	305
87	176
385	337
39	307
109	298
3	290
347	308
15	298
196	163
272	68
119	1
287	89
296	193
191	11
45	295
81	27
196	129
15	143
3	274
68	234
86	321
109	318
381	283
145	296
20	263
163	339
357	184
387	301
109	93
247	26
379	144
312	89
63	290
212	290
286	139
175	202
297	253
302	214
3	182
272	288
28	347
210	192
276	133
120	173
336	269
18	396
74	163
23	62
102	226
107	177
58	259
302	232
233	141
151	136
239	161
391	167
384	392
103	347
34	283
214	251
156	122
39	70
208	369
303	42
117	365
356	348
214	323
257	87
387	247
60	197
131	221
322	342
243	261
197	132
19	9
203	195
68	270
351	61
72	324
126	150
80	98
79	298
348	187
237	73
19	121
6	59
235	87
253	318
36	364
6	198
27	178
40	395
322	85
398	57
370	198
170	13
258	370
126	168
248	234
134	337
67	365
284	50
64	95
206	53
19	252
389	227
281	235
80	390
42	117
28	205
88	126
267	92
233	324
395	261
118	14
191	70
387	28
315	37
249	386
58	141
30	233
163	328
160	111
366	102
361	318
310	176
132	221
50	273
207	35
180	352
4	78
174	211
91	108
174	226
76	179
129	91
264	266
62	208
26	204
353	104
20	54
93	100
190	75
35	218
322	269
283	193
384	278
126	261
3	251
327	391
314	79
119	257
98	313
303	112
185	138
15	232
171	172
346	29
347	129
235	255
267	300
232	200
236	67
164	205
182	268
244	367
156	98
13	316
399	364
101	361
283	224
106	96
65	121
364	338
81	125
41	314
313	40
333	368
14	71
10	248
335	224
321	15
195	280
240	171
43	171
36	193
143	91
219	211
244	123
205	13
34	33
27	73
185	192
137	342
126	398
76	80
343	73
33	329
215	243
148	316
12	184
297	396
347	388
369	166
284	391
4	105
345	290
317	68
125	257
160	287
162	290
132	168
213	357
164	395
77	385
354	164
191	80
361	176
96	17
242	351
136	222
48	159
126	318
94	329
31	88
379	171
109	15
84	106
114	256
173	122
201	108
283	13
48	232
41	134
167	188
248	19
268	213
69	50
196	80
38	343
334	138
353	291
93	95
271	146
365	386
353	325
52	236
354	136
193	179
358	248
149	220
176	188
17	100
70	269
94	161
395	153
138	36
185	43
398	290
14	60
154	246
148	219
315	293
19	336
140	304
309	388
17	101
268	5
399	110
196	71
354	10
263	345
100	380
180	80
154	356
284	374
77	148
229	349
206	192
393	212
77	122
301	96
55	317
187	254
158	205
371	69
194	118
283	324
274	59
26	187
270	187
328	213
317	231
394	188
324	203
376	18
319	179
39	276
361	141
368	280
118	354
329	116
109	209
313	243
314	83
322	45
188	347
296	90
330	314
356	220
28	385
230	273
240	229
134	125
32	207
274	170
270	347
151	141
149	156
351	124
164	126
146	145
8	274
60	291
75	166
13	332
79	38
60	115
39	190
288	321
397	275
289	291
233	80
249	143
350	267
337	5
308	54
219	129
393	115
228	344
295	240
284	12
81	222
237	181
336	128
390	357
8	248
183	145
52	9
123	340
231	384
101	80
200	308
20	77
169	40
365	52
244	309
40	141
67	69
198	354
35	23
262	6
274	305
384	102
236	63
269	275
106	172
42	136
128	190
41	107
207	112
386	289
173	123
388	151
22	365
59	357
363	76
145	3
159	157
269	158
34	240
49	144
97	325
77	35
335	41
116	256
258	3
38	71
75	191
132	29
261	238
125	2
34	102
145	87
63	322
73	135
79	294
117	87
234	113
77	274
327	255
159	341
110	297
229	46
284	340
176	302
83	247
242	90
353	256
268	301
252	266
331	145
286	391
392	245
399	235
118	54
337	105
343	276
16	134
94	388
52	104
236	316
78	72
4	10
292	334
320	206
394	76
126	118
100	58
223	119
73	143
131	7
316	88
126	82
239	137
91	269
52	254
173	142
358	372
32	281
171	366
275	101
357	227
400	39
104	117
358	180
117	149
69	395
300	190
340	99
125	178
282	136
145	47
373	386
85	363
163	317
380	47
372	253
135	104
178	361
115	141
322	214
83	338
322	286
294	357
312	26
350	354
108	274
211	315
167	225
1	334
152	334
398	250
285	56
287	117
221	344
135	198
193	253
182	182
173	336
111	50
392	343
338	89
282	380
154	227
269	292
54	32
285	75
105	100
106	362
366	127
272	7
297	87
119	5
218	366
184	254
321	290
259	146
168	296
327	332
273	182
150	15
312	245
382	349
242	21
163	137
385	323
311	96
257	353
153	55
247	276
312	252
71	157
3	46
309	126
305	272
385	352
303	58
127	319
226	222
68	314
26	155
229	108
376	174
224	51
209	349
372	135
245	281
205	202
244	210
103	327
396	25
287	209
74	191
115	356
96	254
384	193
30	382
291	139
194	9
322	28
174	274
175	119
54	270
343	298
285	275
72	153
299	111
373	398
67	286
226	35
108	391
199	328
8	155
3	61
247	278
341	45
390	353
287	6
134	33
207	322
344	105
207	81
265	109
316	148
13	268
399	216
291	176
136	156
107	44
400	180
356	135
142	392
214	71
8	307
5	8
394	142
141	345
319	26
216	83
188	291
30	86
129	64
281	225
180	235
219	218
12	304
130	318
142	166
314	138
261	31
174	65
284	299
169	185
340	323
39	172
343	318
105	80
321	387
178	395
153	29
195	26
389	369
218	386
7	152
93	379
255	38
254	102
114	62
332	168
99	28
39	91
327	47
202	336
165	141
256	38
284	242
14	106
396	179
259	279
69	63
234	73
255	317
143	192
109	288
54	319
68	315
254	133
270	194
240	242
55	119
244	104
300	56
13	7
239	31
294	371
209	322
211	71
371	130
223	93
374	397
183	52
172	297
306	241
93	87
324	248
100	368
371	37
144	317
345	133
314	48
185	23
78	57
204	186
109	310
287	234
139	392
102	117
89	369
87	80
309	44
309	245
127	282
291	210
40	225
207	198
268	90
3	274
11	130
55	301
85	355
272	79
312	386
376	375
152	279
142	338
273	154
136	54
49	146
377	168
319	29
262	117
296	26
99	277
45	239
251	153
348	320
274	108
378	248
79	181
269	321
60	43
121	233
118	179
146	16
206	359
160	176
365	248
47	189
155	52
180	111
177	361
315	158
60	203
61	244
210	185
388	173
336	239
174	148
128	332
251	95
336	4
218	323
181	125
90	358
265	318
58	194
24	364
41	110
157	47
47	291
332	117
235	114
255	20
254	249
237	110
161	29
142	175
228	265
166	269
159	333
234	264
169	181
251	98
126	186
109	64
330	186
264	158
26	251
271	47
160	241
171	352
11	28
267	112
136	189
261	132
221	18
318	244
260	91
210	246
35	397
302	343
67	57
220	191
363	295
4	168
253	346
278	177
371	354
236	222
246	330
222	240
132	141
390	177
140	170
301	288
343	146
298	351
23	185
133	355
299	41
115	229
373	194
265	167
259	359
333	67
304	90
125	308
63	317
368	388
93	244
250	312
130	319
394	41
13	383
89	377
230	112
341	390
160	37
91	15
140	203
171	363
339	227
211	147
248	374
302	100
363	220
255	51
373	344
276	276
368	126
234	209
352	129
305	167
194	59
300	186
185	261
229	385
173	337
8	159
18	180
270	84
27	343
336	187
3	59
290	193
2	86
375	36
331	306
190	395
360	355
233	339
351	292
167	253
384	365
164	295
338	109
133	154
30	27
357	208
275	185
330	280
370	326
240	233
169	121
198	63
179	325
31	107
181	115
112	350
127	253
356	322
108	125
96	203
333	396
78	379
238	114
384	256
20	339
252	277
80	158
105	395
148	371
205	42
226	6
283	184
361	45
398	102
36	370
294	14
179	202
37	30
240	110
172	176
126	55
385	75
300	384
156	371
155	266
5	346
237	367
231	116
397	194
229	277
373	132
35	146
107	284
356	369
186	307
140	336
141	73
284	256
52	235
12	381
11	160
309	306
293	130
295	9
34	19
77	355
251	68
298	122
96	368
176	280
69	114
233	104
134	36
381	45
202	170
331	71
190	75
324	219
210	362
155	398
355	298
223	111
370	313
354	241
140	147
345	320
202	20
139	31
220	299
220	90
281	123
310	357
19	221
177	109
232	299
223	59
377	200
170	202
343	380
304	385
265	220
185	261
382	344
148	266
206	347
65	363
57	156
348	318
9	109
63	157
376	3
24	138
274	296
233	144
88	168
188	230
101	7
27	115
146	96
400	242
201	267
105	334
307	65
169	20
66	171
79	310
121	98
108	29
275	273
311	183
103	17
273	211
54	230
3	170
7	130
90	342
154	209
272	33
370	95
105	27
106	273
249	22
328	119
30	12
120	20
151	337
134	384
137	36
207	12
297	316
146	86
58	360
4	160
271	132
193	250
252	312
88	230
324	281
111	304
328	382
158	176
156	99
278	173
149	150
98	283
1	74
194	364
147	137
96	190
185	251
336	202
136	322
136	256
273	69
336	288
3	395
397	261
271	344
207	307
319	341
207	176
339	143
373	243
301	74
13	19
305	84
47	352
292	213
236	120
308	88
296	121
289	163
285	242
333	157
58	323
83	308
66	284
164	284
239	379
116	348
27	86
262	179
75	283
279	365
283	119
227	164
25	337
316	266
65	241
261	164
48	18
222	282
360	357
295	87
220	325
52	22
225	197
312	104
127	83
397	100
86	347
139	302
276	346
178	299
364	73
275	396
165	7
100	1
132	355
200	236
291	158
199	52
47	266
297	108
400	68
289	307
399	115
222	150
97	119
262	351
327	36
50	385
199	297
180	78
59	214
197	328
224	356
98	269
24	322
273	162
129	310
235	77
4	205
372	293
129	308
167	25
119	304
303	349
383	374
307	226
274	132
312	182
111	235
62	155
382	213
117	99
124	325
161	135
77	194
333	282
78	268
314	153
34	297
30	297
61	158
299	90
396	211
104	187
179	185
22	24
106	138
5	317
273	97
353	325
171	80
262	79
280	161
382	373
194	210
328	190
127	280
345	7
388	356
366	284
217	338
389	115
36	230
370	181
216	261
287	269
356	192
72	24
112	165
178	388
78	75
156	188
182	304
191	366
236	322
232	321
216	126
267	15
244	210
151	159
299	21
276	341
79	336
148	148
310	362
94	182
316	381
317	303
322	256
291	94
73	287
273	388
209	146
72	14
116	164
109	78
54	365
64	252
331	355
187	246
191	124
248	150
102	381
329	247
150	252
5	366
46	85
318	335
80	102
62	23
212	232
82	283
36	216
261	195
351	292
27	57
66	43
239	287
351	252
146	197
183	316
225	51
200	235
175	121
22	352
389	353
395	307
133	85
135	169
336	257
151	31
129	39
103	279
68	87
266	276
250	326
344	106
362	189
110	189
295	213
345	164
299	89
108	114
325	339
143	318
69	70
295	329
4	298
389	39
59	110
361	263
169	277
154	28
240	83
289	379
229	355
117	289
259	263
115	166
191	342
311	154
178	394
75	287
73	277
300	247
211	144
175	330
311	274
180	37
364	172
308	369
167	263
214	64
364	34
249	305
173	210
154	241
79	17
270	203
394	198
342	39
113	166
92	400
181	69
55	134
153	357
181	235
48	238
87	105
195	123
324	309
224	227
397	241
200	241
58	116
317	237
213	255
252	384
263	140
364	346
219	195
268	357
309	235
275	8
257	50
156	162
33	47
341	108
67	183
71	339
21	235
12	240
218	352
92	211
303	23
163	89
146	351
259	67
13	39
22	183
132	22
280	53
150	351
51	65
234	215
386	83
293	148
329	116
23	228
261	52
202	291
179	86
143	110
397	27
322	274
106	272
199	223
378	155
264	243
68	239
265	48
223	241
151	265
142	52
323	266
7	147
331	249
62	382
28	215
8	342
16	134
299	158
234	66
370	288
303	166
325	229
23	148
183	300
345	310
209	131
76	152
110	68
280	394
254	370
274	37
322	243
30	207
357	281
187	134
246	297
261	318
390	3
383	32
293	391
118	76
203	95
376	225
113	323
90	96
259	314
250	19
289	246
366	194
116	106
179	68
173	13
5	290
137	4
172	319
193	46
235	152
247	124
394	52
338	123
304	197
268	344
78	289
243	291
90	75
37	281
281	59
218	81
316	328
363	231
128	21
260	182
55	35
248	197
85	140
57	361
242	5
233	108
54	5
83	160
220	164
7	121
84	286
339	38
22	23
269	348
60	72
230	186
104	353
11	94
9	50
348	120
376	60
387	163
265	108
223	5
189	148
137	69
14	171
265	101
170	294
39	362
336	139
251	226
176	107
50	57
180	298
309	324
239	151
250	205
122	377
277	132
260	151
34	5
41	100
261	132
214	62
348	343
319	246
356	68
130	374
23	361
309	195
260	301
258	122
131	22
263	220
255	112
95	174
299	175
59	376
82	250
36	398
288	90
244	39
213	9
18	297
238	205
267	48
255	288
183	71
40	49
254	369
158	247
293	37
40	371
251	199
378	19
317	349
383	61
94	152
292	289
304	167
189	6
218	349
108	92
273	373
157	212
73	109
306	86
88	192
132	357
160	97
287	362
41	112
100	38
30	263
73	389
282	126
233	12
375	369
179	282
166	3
103	339
63	46
234	174
210	287
346	229
36	375
100	388
327	123
293	85
302	254
131	47
59	231
71	243
42	19
88	290
15	22
172	400
109	380
201	232
80	25
220	222
194	288
346	335
244	305
64	398
119	301
28	122
104	200
160	143
142	351
283	150
232	201
227	56
142	256
141	299
293	394
321	123
335	148
314	332
255	311
261	41
257	388
245	126
98	332
178	1
119	176
258	363
15	193
267	115
305	145
391	325
84	270
94	243
385	227
231	153
10	384
76	316
226	59
376	153
154	141
295	343
168	390
306	7
48	243
178	392
311	251
145	35
113	256
81	273
264	265
312	209
313	94
153	320
76	151
398	179
128	163
241	265
132	309
147	293
240	102
97	173
182	142
350	364
168	275
343	292
169	356
32	356
353	260
156	144
358	140
382	168
284	232
346	326
270	48
276	48
78	225
314	396
221	168
53	329
35	163
191	103
279	86
80	103
91	392
374	182
391	376
91	221
89	39
392	190
387	107
305	302
190	45
173	26
89	73
224	207
76	297
345	161
39	330
379	44
184	251
122	88
216	265
6	181
143	359
239	184
251	159
79	145
169	380
322	315
247	370
398	290
52	370
224	321
43	274
393	76
10	368
139	93
179	169
306	141
165	145
156	233
56	313
320	102
115	307
376	76
324	105
210	26
250	317
343	44
87	220
91	52
181	74
84	183
42	188
104	144
296	176
80	352
25	171
39	31
248	393
176	200
383	337
39	50
199	63
292	194
396	146
348	50
61	84
46	28
233	258
275	362
8	4
224	326
322	284
301	352
2	198
213	220
357	228
101	58
3	66
75	276
131	340
210	68
359	177
35	169
386	78
169	357
141	171
288	175
83	278
311	364
299	370
288	16
153	146
242	176
199	65
168	30
174	301
278	240
222	145
359	75
370	288
29	62
53	332
394	261
341	339
309	81
379	28
383	96
360	219
229	182
20	297
385	233
185	289
360	88
97	95
379	324
226	168
49	326
6	33
160	190
244	54
212	186
198	305
381	261
398	322
253	289
346	212
342	237
131	64
65	209
27	237
252	180
237	13
49	165
259	381
11	368
18	135
100	204
63	299
245	313
36	33
288	221
55	170
312	322
74	51
328	137
382	137
51	274
159	227
215	106
361	339
303	279
186	388
90	263
58	385
29	121
400	61
47	112
273	160
146	268
324	85
307	277
275	305
334	344
39	80
122	362
130	191
56	58
348	388
242	174
357	232
111	311
250	250
64	162
109	154
25	271
20	194
17	22
223	121
168	7
188	354
222	356
66	202
395	59
166	75
262	173
257	376
263	221
217	148
269	399
31	198
341	97
307	261
61	124
336	224
58	6
375	157
228	388
202	250
156	346
24	119
394	181
247	241
393	98
245	372
73	124
62	182
158	368
55	26
231	187
55	184
275	116
189	354
296	195
274	225
136	220
54	256
76	164
270	74
123	43
53	399
170	109
398	291
60	86
217	222
74	335
9	140
212	83
387	321
153	217
149	146
213	211
117	317
85	83
172	89
371	254
85	304
354	219
98	302
242	116
303	131
197	315
254	158
391	376
227	98
200	279
120	365
93	128
135	209
334	248
193	225
376	187
125	171
74	376
188	382
313	77
138	109
246	88
338	4
41	116
396	113
349	341
284	347
2	330
15	187
167	382
9	230
15	143
378	46
365	102
367	193
99	123
33	305
373	178
149	106
293	253
324	89
289	226
226	265
336	119
35	380
104	64
97	117
188	268
280	108
133	100
260	49
294	363
199	372
95	103
340	143
31	360
158	103
256	169
285	6
86	251
181	73
305	177
201	360
346	368
166	382
355	42
120	382
357	192
112	197
183	107
207	132
271	168
57	12
301	168
167	138
115	131
284	372
204	247
325	71
361	133
264	265
21	31
400	237
91	177
129	338
107	226
357	343
239	128
77	390
225	169
74	37
298	366
153	76
343	33
218	21
290	70
200	192
370	288
370	260
105	240
204	358
52	142
394	399
75	159
26	224
263	21
40	256
64	25
215	301
211	29
66	363
363	251
83	110
337	278
277	34
250	258
152	73
273	374
158	320
363	358
362	372
159	63
368	284
246	40
223	94
141	65
395	112
87	276
209	228
219	13
70	360
243	38
256	284
116	201
55	51
165	266
90	202
130	17
34	400
156	97
285	286
70	133
153	245
342	322
332	62
93	362
383	348
211	23
268	260
186	295
105	168
131	102
27	344
337	111
295	374
249	185
378	65
163	56
152	47
331	185
204	319
243	251
261	323
199	102
193	302
85	382
135	317
285	165
95	236
116	40
189	183
153	58
318	374
61	373
301	102
256	380
205	251
92	279
126	363
32	247
33	37
162	282
354	215
330	233
288	340
344	96
144	175
220	42
14	373
339	166
397	181
296	241
349	371
327	236
40	92
196	59
40	302
84	172
153	330
76	81
185	23
123	27
313	97
275	389
308	225
298	34
192	188
127	218
356	225
342	40
80	242
336	179
400	147
357	150
224	348
110	286
235	295
365	156
196	325
319	181
93	268
55	128
86	57
346	171
357	8
232	363
306	243
210	279
128	168
254	139
97	229
384	198
50	17
62	273
183	12
228	276
346	323
160	109
3	27
306	150
223	155
78	130
64	167
169	98
365	112
377	108
244	195
112	273
32	142
315	286
211	23
133	103
104	354
91	103
306	95
313	358
147	199
313	197
301	66
308	45
172	246
63	314
200	218
18	285
208	136
211	93
314	36
102	140
348	233
203	299
279	160
287	144
361	184
80	119
245	23
400	72
241	233
191	30
80	122
255	347
148	41
92	154
151	295
116	218
167	364
223	158
229	368
165	185
140	145
181	312
230	15
399	145
162	363
340	352
263	142
118	165
382	335
326	284
220	309
17	246
243	383
302	270
7	75
251	390
371	67
366	62
270	143
270	111
320	392
240	355
250	37
224	96
305	213
339	222
281	384
155	232
126	246
256	144
345	104
247	213
182	213
114	104
5	281
332	9
160	15
322	224
82	25
123	350
65	139
323	22
190	170
178	110
322	353
141	46
396	361
285	54
362	210
351	80
90	222
346	389
343	393
317	230
159	360
43	305
335	9
1	370
252	378
368	107
163	53
130	250
371	114
226	190
174	99
141	46
5	259
39	156
360	313
306	5
128	113
344	304
121	347
123	244
290	391
273	382
191	41
308	339
363	236
384	210
232	65
17	84
149	78
149	78
104	312
16	293
377	59
279	360
130	148
272	114
125	248
50	371
208	281
11	255
363	234
97	304
223	196
398	251
38	258
313	109
301	43
392	105
235	204
335	214
328	71
347	247
154	227
112	226
240	298
329	301
166	267
110	294
123	64
386	260
63	107
358	223
314	153
29	130
63	131
94	167
244	326
145	69
328	198
127	99
174	137
338	136
107	296
18	141
210	31
347	66
86	259
213	173
87	80
229	386
151	63
33	110
268	218
361	24
322	228
235	153
373	341
210	100
84	194
393	54
72	186
63	223
143	5
360	306
380	183
99	15
202	37
340	153
8	266
30	376
8	136
94	227
180	83
2	295
377	58
377	165
274	213
218	390
213	373
17	100
180	150
327	387
335	45
297	14
126	272
257	206
204	110
18	393
80	146
65	382
190	61
395	60
327	66
317	301
260	223
156	109
241	197
304	311
399	321
372	101
244	211
346	6
105	310
25	163
90	127
283	16
391	328
174	380
36	45
82	142
58	264
11	397
153	355
298	207
339	386
56	73
58	16
153	261
360	271
166	367
341	79
203	34
381	101
143	8
355	82
154	316
117	222
284	254
86	111
238	329
213	369
21	393
64	92
296	143
1	306
216	73
15	377
217	134
375	374
144	105
372	10
75	119
162	241
75	261
386	19
12	10
45	224
106	293
244	285
245	297
354	239
11	325
238	89
194	360
329	176
294	133
226	319
111	22
45	361
74	372
166	388
246	234
128	67
253	168
131	165
223	358
231	343
189	94
159	280
293	224
335	348
175	139
206	304
396	370
108	263
307	308
367	291
371	117
69	237
202	33
7	234
45	106
369	245
198	288
54	353
51	77
106	75
215	10
301	19
174	151
322	241
117	318
311	289
39	215
299	287
183	170
217	97
133	176
229	88
74	191
192	180
231	185
277	45
193	132
63	111
343	139
256	195
14	257
301	44
394	193
162	339
124	284
362	142
105	232
391	276
47	202
120	333
127	301
291	265
92	157
134	290
393	10
246	95
85	178
323	100
12	183
246	61
302	213
197	3
260	55
150	206
345	126
271	128
24	100
