251	305
214	323
414	238
230	544
416	865
529	770
582	351
601	496
810	372
502	774
207	419
486	411
888	629
649	553
93	603
379	16
160	828
330	252
538	577
525	173
354	217
680	82
624	345
253	315
877	759
757	379
160	790
33	163
24	319
892	239
429	276
317	610
753	466
242	99
556	536
384	726
740	321
216	770
119	61
741	275
369	239
261	737
834	214
576	692
85	733
547	802
591	277
3	8
682	48
134	214
368	209
668	8
836	317
380	844
194	711
145	641
613	721
207	118
560	429
653	344
434	694
795	38
269	768
214	576
582	35
78	651
439	415
73	213
643	446
778	731
712	624
239	646
856	418
663	672
458	648
436	851
205	105
693	598
826	797
669	751
145	686
848	392
67	367
87	484
396	670
326	178
734	239
634	304
640	331
481	46
511	299
704	450
779	50
134	896
92	471
308	224
596	761
184	161
316	868
570	784
571	281
363	869
647	302
227	253
214	38
564	673
671	202
336	40
158	73
567	212
646	576
661	456
576	843
320	834
651	511
744	534
401	132
723	180
511	886
347	366
465	40
339	122
758	433
262	221
534	589
869	826
394	8
61	635
572	286
895	739
841	34
883	849
203	737
534	843
313	426
773	74
525	278
17	868
46	584
858	689
47	463
258	188
393	673
558	760
876	512
467	256
34	418
722	54
764	778
164	483
677	129
130	366
556	526
203	555
629	242
266	118
423	838
205	457
557	767
6	859
652	488
455	405
12	82
752	240
368	581
358	541
624	64
890	155
780	459
303	823
86	639
177	451
150	364
248	644
28	708
54	463
502	644
589	651
689	440
12	245
347	163
270	764
611	366
489	475
90	273
391	64
167	571
810	84
176	57
96	274
739	7
848	99
688	702
556	247
853	731
446	232
137	831
160	451
814	494
650	325
783	372
550	710
195	335
125	865
215	643
743	685
426	664
481	757
41	22
569	174
784	575
754	281
516	582
817	18
151	396
203	216
118	718
339	725
699	208
852	816
139	125
323	695
22	64
376	395
323	726
131	840
887	410
154	860
160	699
872	318
87	59
265	33
820	505
347	529
655	550
816	364
390	355
344	122
876	299
452	67
785	103
847	324
674	513
16	133
489	628
372	58
532	252
386	209
828	781
488	819
685	516
53	507
144	67
833	29
347	144
154	780
576	124
34	765
779	211
727	277
111	638
61	577
166	574
120	449
672	864
559	291
893	61
559	448
670	139
583	175
713	694
876	378
160	184
344	230
94	844
862	900
234	578
184	845
30	320
129	218
363	433
394	814
707	590
184	297
470	86
869	799
225	569
364	555
467	709
249	205
772	127
682	95
139	861
281	844
823	104
755	117
523	225
602	534
675	270
161	99
132	207
316	472
289	593
887	94
290	143
505	205
418	869
550	253
158	515
111	716
805	465
439	847
49	341
878	66
582	644
31	221
865	249
85	832
533	109
261	373
865	81
581	527
496	249
537	570
96	444
337	804
340	865
803	120
347	460
391	309
475	282
566	72
30	874
557	825
232	693
732	263
621	860
471	129
854	397
701	622
427	91
739	138
55	141
440	267
543	437
782	268
79	562
662	598
519	400
244	870
29	696
195	220
687	751
296	98
326	333
672	593
560	483
53	855
483	124
522	449
32	453
476	565
803	671
492	793
531	647
744	592
807	423
371	158
715	823
648	761
139	368
42	632
516	188
847	187
756	120
632	437
104	701
651	843
601	739
183	800
642	239
429	184
370	832
519	629
519	110
822	373
401	69
415	545
360	37
684	781
353	87
587	815
530	384
94	867
634	358
250	85
196	741
713	450
476	738
163	514
704	438
190	870
412	487
75	35
120	126
135	645
534	181
450	340
299	434
504	152
198	379
867	700
582	538
197	485
442	459
818	736
330	412
426	793
221	431
820	715
69	339
157	419
381	695
739	899
684	628
101	165
704	601
278	775
12	771
639	296
358	45
171	166
520	657
859	664
590	346
574	218
12	873
588	199
747	61
218	254
803	111
42	598
652	183
160	347
363	575
656	631
487	668
382	343
773	392
319	376
421	100
151	700
551	205
10	843
621	190
897	571
847	177
508	219
504	153
824	836
368	282
353	843
66	219
804	555
73	673
606	750
83	326
176	833
411	499
245	370
406	184
86	432
827	587
663	326
612	795
99	321
82	463
691	747
812	154
747	42
870	8
697	727
182	439
323	363
825	91
383	315
450	243
795	816
444	824
6	898
339	594
681	533
739	489
18	199
748	450
611	35
330	313
887	188
620	165
593	520
524	288
35	188
479	287
437	302
328	123
117	567
332	246
489	333
897	23
21	490
499	106
419	140
309	793
355	851
163	553
49	279
269	776
135	66
722	342
483	94
532	377
482	523
586	69
700	788
190	610
302	110
542	11
761	826
429	242
248	412
218	466
736	486
393	91
744	124
586	117
766	142
772	243
212	774
506	578
831	168
284	734
641	21
647	31
191	553
179	646
684	286
708	345
243	522
390	267
511	221
790	24
177	245
686	357
466	380
233	183
530	48
413	530
474	549
208	852
621	795
339	547
89	851
680	731
335	381
706	25
535	768
199	180
470	225
135	380
56	421
122	206
703	60
743	138
70	106
116	817
82	605
101	84
847	298
589	165
453	61
822	580
621	803
188	163
313	499
363	409
541	292
59	73
237	376
209	62
590	710
76	23
467	598
500	861
450	785
324	402
170	479
808	769
44	198
712	518
33	798
188	572
426	311
307	815
67	864
881	348
87	57
508	479
867	540
355	52
884	313
277	309
879	90
836	129
863	235
893	160
450	262
199	250
515	457
688	341
738	289
780	109
692	777
802	615
792	253
33	632
30	760
455	625
388	85
646	696
10	36
358	852
74	583
669	787
346	154
505	690
809	83
63	660
851	98
437	389
795	26
570	18
573	652
178	548
3	197
483	244
498	647
856	767
382	89
337	824
876	611
860	459
132	40
261	792
250	151
365	263
247	860
569	520
253	894
187	153
315	93
781	373
249	728
322	713
229	341
653	299
290	798
277	136
290	255
275	473
827	647
350	156
748	44
244	806
221	116
115	458
309	685
417	652
874	611
814	331
239	254
177	587
631	611
469	2
14	245
773	827
422	568
616	768
215	185
218	589
144	7
32	746
73	739
666	114
205	746
667	47
209	1
149	848
427	647
607	618
655	449
181	735
748	858
481	721
150	324
681	891
652	95
171	124
410	105
641	358
196	18
112	228
710	897
629	96
829	131
544	165
283	99
884	295
528	757
513	403
840	154
875	809
864	241
612	124
744	329
180	295
248	384
105	270
479	707
367	286
590	867
343	505
542	146
282	175
473	38
682	423
515	296
657	454
206	341
563	621
78	592
424	314
272	525
49	408
398	589
290	201
11	60
73	164
284	876
516	243
240	219
266	597
246	122
536	542
48	651
485	1
6	643
244	686
729	202
269	755
259	480
615	471
610	189
51	148
112	536
781	764
48	701
447	40
333	865
197	292
835	279
462	343
895	693
683	882
840	714
625	267
444	594
795	693
354	153
486	336
80	772
280	843
775	457
230	797
758	498
844	521
527	488
876	238
153	827
251	271
606	803
77	120
198	435
469	819
591	677
751	511
502	597
708	499
701	449
512	529
861	461
481	13
138	295
226	334
751	286
192	273
363	570
398	339
882	616
271	756
247	894
220	673
844	238
599	589
568	218
197	50
521	236
553	538
848	514
212	36
807	611
500	191
111	305
415	241
538	215
566	485
379	500
618	746
703	577
479	304
888	861
379	73
137	673
855	390
364	708
75	749
823	730
506	644
275	650
210	132
610	753
259	737
161	355
192	434
827	861
798	802
694	143
665	762
252	873
363	234
313	576
3	512
405	835
46	569
701	103
413	302
577	47
558	846
427	431
224	609
131	451
371	311
375	534
632	370
798	309
599	465
479	61
177	468
46	641
599	106
380	405
575	554
43	841
811	892
14	117
238	836
102	499
790	734
629	661
268	206
40	133
343	322
360	120
231	251
550	650
885	537
394	444
43	395
743	132
613	228
220	247
1	415
696	489
343	771
730	90
312	296
697	674
898	751
242	316
181	190
114	198
790	335
499	531
60	773
71	418
613	669
300	6
404	357
498	268
710	718
767	670
571	514
675	645
661	244
114	173
626	572
499	732
783	560
545	392
44	216
511	38
485	648
830	871
70	883
389	473
644	701
72	301
367	710
621	449
546	289
580	323
597	568
246	567
14	613
201	237
556	794
812	538
104	291
387	70
11	897
11	515
896	886
290	825
248	430
272	151
854	801
886	177
62	676
432	559
658	142
345	673
465	558
791	443
54	10
793	212
217	327
669	47
115	89
242	382
536	811
856	228
135	680
151	818
565	282
301	200
723	684
103	652
753	632
393	443
207	622
310	847
649	701
756	375
367	346
180	401
225	813
625	611
34	36
35	515
634	860
567	570
602	814
146	481
133	220
468	566
761	778
696	856
137	318
410	537
307	141
201	129
442	645
195	281
681	737
788	32
536	426
601	366
73	204
602	621
435	556
799	235
555	62
431	625
175	639
617	550
7	175
126	294
483	370
649	154
154	290
454	536
70	360
311	180
561	170
195	585
545	44
527	522
261	10
888	91
466	203
432	661
248	569
724	161
53	463
784	198
7	799
410	669
617	5
456	795
843	760
455	634
150	890
841	225
378	736
823	789
561	633
541	355
499	551
399	532
649	846
2	827
627	700
332	809
736	898
765	674
560	849
1	509
577	353
837	201
56	465
738	234
462	791
359	590
856	626
489	514
512	583
495	588
170	63
760	615
265	409
329	473
32	53
590	99
817	616
144	760
181	547
46	259
608	395
184	109
65	162
262	234
607	262
831	543
771	798
11	889
242	876
421	343
73	649
851	834
77	339
23	420
229	194
143	489
480	140
681	470
359	124
60	273
388	747
267	277
787	670
231	420
583	824
742	19
737	342
794	476
645	445
2	511
394	219
197	359
741	103
695	509
795	759
744	222
809	531
637	215
120	795
365	354
22	743
183	647
659	295
725	641
638	312
98	614
80	70
546	54
47	180
685	745
722	811
357	873
884	362
153	820
153	464
677	662
495	834
694	743
764	639
17	92
237	304
530	528
675	628
412	899
384	497
663	738
91	677
560	585
562	451
707	20
752	827
774	244
819	201
259	768
583	141
8	476
442	765
263	562
612	708
424	541
800	70
216	792
387	231
273	702
361	606
17	527
855	161
619	257
832	87
864	110
651	740
7	717
363	440
865	438
621	597
368	667
565	201
594	61
643	233
220	784
179	53
626	254
113	784
850	12
707	337
726	214
490	322
113	480
461	21
577	720
421	612
687	739
442	151
558	900
619	337
434	516
241	43
389	102
797	550
326	493
516	379
681	167
124	439
274	623
614	442
828	69
544	236
446	79
547	20
698	61
32	809
825	501
456	628
605	108
446	674
777	763
76	894
335	877
527	415
366	348
718	738
715	410
162	672
788	795
583	605
152	869
155	178
276	274
461	809
189	688
347	427
211	497
467	263
110	736
48	731
748	767
131	831
728	490
880	579
606	472
418	184
801	80
812	93
147	335
174	150
442	760
246	778
333	487
450	593
449	62
593	774
771	821
339	304
439	253
763	352
418	281
568	196
640	772
786	48
771	432
27	655
620	22
499	164
126	698
73	349
581	431
596	216
541	744
433	899
407	436
745	824
460	886
171	798
223	894
694	110
485	899
366	691
877	770
853	86
241	740
841	694
292	452
643	771
424	287
404	161
726	887
647	667
194	194
509	19
340	53
692	329
681	549
555	341
189	826
668	659
621	661
439	514
637	697
14	385
402	324
261	646
776	350
826	762
778	728
212	612
58	687
51	556
848	777
311	116
420	205
654	657
49	139
190	486
395	180
181	340
122	481
657	223
62	608
638	445
490	1
406	603
778	537
512	386
511	618
245	713
149	450
386	695
833	516
454	141
831	568
65	543
814	401
348	610
826	863
497	686
874	888
370	77
783	729
428	328
245	792
581	352
341	611
88	374
787	631
503	547
845	235
645	586
438	765
227	593
656	59
731	525
664	115
795	573
138	881
531	613
638	235
406	191
36	701
519	719
70	900
317	828
437	251
523	835
430	395
807	779
282	1
577	301
541	442
338	184
506	373
754	351
243	370
42	793
48	781
894	18
433	218
574	458
669	440
510	247
709	206
858	361
317	837
91	600
377	801
534	824
623	405
753	722
483	583
420	825
277	621
786	202
516	492
872	52
874	157
730	64
468	427
623	27
30	609
427	226
679	677
868	792
452	882
531	62
104	806
861	546
495	149
573	217
208	493
351	679
517	817
219	150
381	394
15	248
546	538
652	224
524	557
850	310
101	337
539	545
754	694
668	117
178	449
869	575
230	237
156	622
463	223
336	843
876	428
9	664
560	99
566	107
554	868
331	243
843	162
560	156
772	184
487	751
445	503
852	678
760	136
567	14
341	17
605	817
346	664
37	634
377	776
876	30
777	474
545	830
293	761
779	764
248	633
94	354
807	890
773	69
96	162
870	593
649	519
96	15
326	384
378	826
236	154
218	355
863	440
782	395
378	665
557	470
696	634
609	211
549	886
273	269
247	188
218	397
154	335
634	419
107	198
778	705
102	523
635	416
301	336
10	196
806	723
788	100
67	273
867	817
535	317
176	130
695	689
227	501
785	479
70	563
16	66
276	707
577	789
470	833
595	316
259	184
699	431
26	122
713	581
255	730
430	677
858	363
724	726
516	636
518	38
181	167
427	130
320	880
797	148
577	769
656	591
730	494
242	624
169	210
243	456
366	551
239	222
346	322
229	244
867	143
267	91
566	232
168	258
114	161
716	514
399	223
236	447
544	33
159	326
346	742
609	839
799	807
343	546
20	629
85	466
854	767
471	665
862	469
312	44
138	461
189	709
642	654
55	718
239	787
737	57
613	786
531	900
721	329
372	888
107	725
750	86
584	658
767	155
602	476
847	514
785	503
368	624
706	307
422	198
190	828
783	141
643	230
604	248
135	752
193	600
528	373
331	27
229	821
90	644
772	277
692	836
701	163
278	152
730	892
317	119
280	724
294	850
63	407
552	313
207	616
238	369
184	47
320	4
243	47
363	776
391	662
615	451
16	464
198	637
327	386
143	425
735	803
653	100
117	146
667	616
761	70
756	202
654	363
482	771
380	709
185	61
603	401
482	609
481	719
461	368
405	612
56	775
557	593
535	291
434	107
7	883
166	679
790	204
470	392
726	73
268	742
436	203
551	343
369	607
558	115
485	818
773	386
858	115
857	548
45	115
644	323
269	199
130	144
589	821
830	813
780	125
331	47
745	817
376	464
89	587
449	353
102	580
859	448
754	610
895	708
866	649
574	497
700	51
465	867
396	824
812	740
704	689
880	472
759	659
794	661
35	200
5	767
853	182
79	628
718	793
64	18
841	555
179	155
80	889
131	55
3	741
6	891
867	340
64	419
103	46
433	269
412	890
418	303
190	876
422	482
541	13
535	731
890	271
138	494
433	130
480	895
452	167
23	141
545	536
520	650
678	446
605	804
65	218
610	75
823	864
209	754
741	456
460	21
371	88
588	99
471	124
115	283
693	1
83	534
663	763
670	395
500	529
589	591
447	712
610	254
635	585
581	157
851	548
711	748
314	213
689	325
822	590
606	790
229	523
861	881
634	142
305	821
41	27
431	326
95	826
658	469
462	167
802	78
754	783
220	199
858	767
776	761
787	150
538	80
840	65
402	364
771	33
723	776
38	692
142	207
762	217
859	795
620	5
408	226
825	453
286	74
604	214
609	98
568	242
355	498
95	776
441	575
123	578
60	876
36	559
116	407
1	259
356	33
208	860
484	569
638	341
822	683
227	761
403	758
888	150
328	459
544	224
699	380
11	273
46	781
572	122
763	404
435	65
681	625
686	386
809	320
588	246
217	431
807	583
366	885
160	570
79	42
717	667
52	328
405	227
589	135
15	523
436	877
67	345
396	285
358	146
248	541
60	440
19	425
787	150
247	421
673	145
851	824
878	555
801	57
533	683
43	519
397	569
878	806
744	673
58	753
614	791
722	28
222	140
793	797
510	53
212	535
40	219
726	228
701	235
233	19
322	868
280	752
14	608
290	479
458	268
520	770
875	387
138	358
548	835
167	284
30	88
458	251
855	223
318	798
533	364
614	59
294	725
870	274
730	675
166	666
139	430
788	534
430	578
6	644
510	413
788	45
834	420
571	222
714	855
185	149
122	354
56	528
454	142
591	847
323	497
99	818
527	625
169	457
118	164
581	85
485	258
527	898
866	580
661	836
520	776
614	321
424	476
420	496
828	583
362	845
888	163
842	599
434	304
687	616
893	25
661	671
557	323
602	186
273	31
676	199
394	554
141	758
856	401
707	45
663	595
106	734
712	417
765	695
729	525
123	131
756	410
809	161
112	166
706	581
88	650
28	771
343	899
816	505
528	313
866	40
74	622
503	70
644	294
575	777
682	680
314	876
182	33
821	482
415	218
88	107
218	352
739	412
486	434
89	762
388	319
449	634
92	574
449	152
306	412
25	111
605	690
779	94
377	810
882	497
99	820
120	516
516	209
839	355
582	608
606	583
633	751
491	371
554	605
14	711
46	164
423	440
877	411
867	719
90	675
179	690
526	551
188	899
516	230
491	40
865	388
85	570
861	495
519	101
681	55
642	645
224	870
688	727
857	20
227	891
231	709
435	17
194	380
55	190
583	363
448	556
289	240
62	885
570	208
51	33
797	574
521	464
426	155
395	248
426	32
858	631
249	529
629	453
725	307
167	804
651	474
237	521
198	486
656	141
553	680
874	151
859	842
717	803
269	781
209	128
253	63
85	96
61	200
263	36
521	214
579	671
368	150
848	527
67	235
233	279
655	669
737	742
771	447
497	790
438	738
234	18
205	569
453	236
81	374
159	169
280	167
561	537
743	247
499	284
775	725
323	756
220	45
228	260
44	209
747	262
256	393
636	476
268	505
692	83
474	112
585	543
203	633
162	642
837	335
753	510
458	217
285	48
402	375
378	626
372	332
319	576
617	177
536	413
463	165
868	439
356	460
404	412
87	399
622	196
445	456
203	233
589	398
258	606
245	9
362	62
673	765
419	833
556	776
846	778
258	162
818	122
672	218
885	793
65	254
449	606
655	835
65	417
790	485
498	835
399	450
151	676
690	48
246	389
716	194
199	315
362	841
657	193
359	453
151	468
31	566
737	809
465	754
514	195
191	831
75	786
302	722
800	237
697	735
554	195
468	351
734	820
711	354
664	520
210	802
401	153
367	514
835	479
211	484
117	545
761	515
633	364
443	539
515	170
292	643
504	213
268	239
389	149
760	417
573	138
263	532
876	378
546	743
669	647
769	895
664	75
328	882
640	825
842	99
61	679
832	460
67	37
48	323
730	781
488	105
432	395
159	273
328	129
86	501
603	268
441	695
544	223
408	535
194	320
311	657
899	497
211	184
470	713
762	426
880	553
368	209
731	391
406	440
646	539
627	293
560	303
514	59
682	472
566	185
277	123
877	810
384	767
458	232
455	109
67	38
182	430
581	7
283	722
552	685
823	665
791	783
509	614
876	395
257	121
295	693
124	591
127	404
321	398
504	864
201	689
758	623
242	233
89	163
487	649
758	720
332	371
177	802
601	6
486	875
439	321
285	654
132	451
707	831
155	676
550	256
590	537
401	305
39	424
767	459
16	128
190	763
365	365
69	363
276	237
474	667
678	59
214	213
216	195
700	660
221	565
181	109
373	407
863	111
166	515
533	657
198	531
671	189
15	545
642	453
68	37
66	861
526	449
355	731
674	49
468	588
316	191
327	812
464	460
425	554
257	376
132	527
166	176
108	806
670	139
601	609
258	635
325	450
573	689
622	546
330	408
137	678
625	121
56	691
717	294
381	381
445	168
419	369
610	577
335	353
567	768
160	718
802	831
629	401
233	776
30	583
80	128
379	804
845	276
569	261
759	159
837	211
580	219
607	657
361	744
15	560
109	101
570	316
19	55
790	543
791	403
870	718
44	556
732	298
702	211
115	860
680	848
495	714
671	472
614	308
716	54
711	305
505	877
394	605
192	535
188	468
16	488
628	593
1	55
303	874
723	540
741	652
654	580
718	621
399	238
717	528
404	274
640	785
856	600
454	314
130	760
396	686
848	164
276	178
7	644
243	199
353	738
438	530
419	317
268	540
403	584
15	488
846	672
272	154
490	802
300	826
373	423
38	654
242	7
860	212
369	751
603	517
499	284
597	525
586	254
894	46
713	619
493	768
97	345
497	598
428	500
250	896
616	786
118	242
354	183
385	529
284	662
358	333
554	560
157	744
279	274
232	36
8	663
836	711
319	836
686	143
214	163
150	624
493	586
210	142
462	725
474	154
113	604
628	583
365	859
716	225
671	26
81	406
546	832
862	378
482	213
311	247
425	847
708	752
544	673
537	62
840	39
857	439
316	81
225	604
7	444
180	672
523	801
355	129
859	861
755	611
55	475
534	374
12	378
165	388
286	523
787	164
73	253
866	427
305	880
409	374
811	782
755	61
108	888
524	116
85	350
218	477
613	404
526	733
215	784
829	808
157	149
594	681
634	320
73	83
218	819
54	656
824	846
346	480
607	682
653	520
844	301
715	730
147	212
223	406
513	35
190	325
202	384
161	12
406	525
386	182
409	388
65	101
596	623
270	158
769	736
98	831
599	766
370	721
761	252
150	718
607	894
153	544
188	268
569	755
684	616
854	131
675	92
41	383
138	372
286	208
589	879
166	561
131	397
729	455
792	206
864	44
92	774
630	81
816	205
292	325
409	359
237	319
409	297
142	424
146	497
253	60
660	137
488	500
260	338
735	893
565	208
808	719
626	630
37	398
614	208
373	520
803	537
452	62
734	619
540	799
762	458
72	212
319	659
592	451
528	389
862	723
525	752
326	839
802	801
333	65
835	539
280	38
437	725
52	30
569	200
507	758
552	263
803	563
862	480
259	349
353	875
117	670
745	368
632	82
180	29
395	831
721	801
126	607
499	229
21	41
61	801
641	85
106	726
294	873
126	293
287	889
697	810
229	620
797	243
111	565
83	538
718	123
350	173
896	173
197	352
332	480
737	273
65	735
336	753
102	26
866	822
125	102
810	68
54	610
612	389
888	778
360	266
816	222
72	400
246	327
190	68
327	279
301	142
853	569
341	533
338	683
835	417
140	379
774	666
9	102
552	463
129	667
14	594
437	544
803	365
534	712
411	380
549	468
6	623
239	345
895	727
564	372
17	698
456	606
377	244
522	111
104	182
538	392
842	792
567	509
807	683
867	357
30	391
495	106
662	220
847	223
77	574
32	397
36	643
873	146
506	360
891	798
129	755
106	702
544	480
861	635
268	163
698	727
427	130
604	778
620	837
252	659
543	559
742	394
584	485
183	859
670	457
589	768
605	770
256	667
842	473
30	751
23	86
138	676
332	330
25	718
841	295
266	745
164	813
89	337
666	334
790	777
715	713
368	134
282	840
749	335
435	285
88	189
732	777
345	170
875	78
353	56
438	712
746	611
861	842
313	628
365	278
294	184
494	472
201	318
551	180
802	805
262	480
417	705
181	235
97	242
317	510
707	443
78	334
50	447
285	630
706	432
178	744
535	128
378	47
761	199
192	805
618	59
2	514
411	509
337	641
550	883
335	778
303	46
685	334
63	734
134	673
410	549
741	669
483	723
738	313
580	247
881	362
660	886
816	792
74	612
148	468
700	480
50	723
167	845
549	63
308	820
289	665
593	753
440	762
647	57
702	222
439	62
22	7
80	99
564	349
258	687
705	574
8	542
709	731
280	568
100	783
191	78
864	147
86	529
526	127
478	109
240	120
137	736
582	231
637	433
281	373
649	2
301	286
257	459
793	806
442	370
826	159
241	429
365	114
71	498
468	184
752	163
673	649
73	627
534	832
148	303
713	249
713	761
839	553
233	815
345	52
589	844
870	92
702	155
57	366
393	177
18	874
124	785
318	555
473	141
512	515
573	113
229	533
693	50
262	435
294	400
603	312
624	531
633	777
853	264
488	269
126	808
843	182
289	419
353	9
365	685
22	656
862	724
301	741
223	721
798	47
567	9
442	804
314	429
45	23
410	30
187	489
218	717
195	342
883	839
682	674
483	536
541	155
383	111
864	793
341	313
490	859
183	284
225	280
889	803
354	833
694	440
204	853
571	453
627	837
297	107
131	750
849	341
587	189
113	447
262	616
358	357
313	80
850	571
515	340
325	524
107	546
823	844
222	302
106	353
549	872
510	760
445	609
268	877
411	170
882	870
502	613
813	502
3	774
646	52
676	579
356	679
814	459
817	446
725	751
246	845
510	848
664	112
247	211
170	122
769	11
281	154
448	4
516	258
281	542
517	455
636	72
682	650
411	515
474	93
111	430
431	481
267	329
317	119
299	351
829	21
79	150
805	325
558	809
586	254
475	674
558	547
830	852
760	523
727	761
476	58
249	760
469	772
851	792
741	504
234	896
345	515
615	397
109	284
329	162
257	3
282	499
462	526
677	5
609	486
872	414
13	328
471	316
10	860
675	606
719	366
470	700
548	552
762	521
107	92
343	180
457	355
866	324
389	833
707	281
85	804
341	386
519	615
534	274
695	338
711	168
307	178
91	429
186	697
665	417
844	469
737	602
366	421
209	159
414	693
853	823
870	52
656	142
705	605
562	584
249	860
195	234
314	15
22	177
44	572
53	24
869	410
100	533
883	625
869	750
195	170
709	888
259	448
543	802
175	790
38	495
586	40
180	527
831	243
594	63
569	792
573	465
575	790
387	576
522	107
181	402
233	441
218	28
563	92
198	11
786	278
774	333
535	504
21	209
835	790
541	170
726	871
63	801
256	168
674	387
83	807
722	517
590	628
457	865
789	475
487	444
866	547
42	461
403	265
485	57
215	856
501	379
773	289
824	725
577	45
836	815
534	550
156	697
29	7
717	815
803	679
441	245
3	725
818	472
897	142
339	704
203	121
547	843
708	407
346	745
790	556
502	149
827	739
772	91
541	331
125	726
278	554
526	149
557	296
548	183
126	701
792	478
152	135
85	181
706	184
836	99
816	503
350	624
865	224
384	64
895	170
530	643
721	887
659	242
620	606
493	507
852	592
155	807
657	740
493	251
357	246
830	600
314	446
798	542
291	95
437	251
485	465
662	433
55	654
566	872
866	712
238	228
789	106
617	460
387	500
682	462
207	113
85	262
182	484
393	57
271	33
393	465
583	526
642	61
660	255
356	370
899	53
56	202
543	625
404	878
423	790
694	432
57	286
136	860
390	749
497	558
575	509
149	641
348	606
746	494
128	177
315	648
206	547
843	372
753	562
306	6
237	747
739	812
708	183
882	900
597	177
207	233
715	18
467	765
99	259
490	11
671	75
818	898
832	562
371	53
151	191
804	268
141	236
733	401
116	151
649	579
466	581
783	843
300	364
347	191
830	677
815	797
897	705
386	393
159	755
656	182
866	856
662	345
646	433
267	182
169	339
552	72
821	96
545	852
152	816
743	445
124	865
597	777
649	245
663	781
573	464
445	767
418	868
68	531
15	65
389	529
299	119
155	655
8	10
473	598
523	193
843	602
740	893
367	855
616	211
78	537
830	157
347	622
597	753
379	701
202	524
812	636
317	635
452	554
459	144
256	271
211	823
233	413
1	691
459	873
462	543
707	82
94	850
598	536
254	662
540	726
855	126
857	165
326	158
561	63
106	148
405	161
98	776
600	422
475	626
744	239
846	363
626	425
750	135
597	429
675	778
540	153
848	31
531	306
398	542
365	21
24	310
510	670
741	470
697	513
701	281
120	659
378	218
538	135
192	550
69	856
502	692
824	672
100	493
122	767
48	446
520	2
695	496
572	371
874	707
140	631
858	87
539	598
316	467
214	334
270	350
112	402
145	650
75	335
294	870
441	661
312	716
494	458
379	650
632	362
481	876
588	356
776	479
547	446
834	22
158	75
640	235
305	763
339	338
477	826
443	566
58	175
197	53
262	725
475	203
233	85
349	102
110	456
173	825
604	667
835	716
726	174
144	692
298	123
114	196
239	93
338	571
105	106
157	796
546	740
140	868
835	452
242	647
845	84
156	605
623	861
804	341
622	78
159	804
398	641
77	119
277	265
419	727
262	465
176	896
656	235
94	838
553	847
636	705
578	198
8	153
24	218
224	196
719	544
171	818
84	298
639	458
215	44
596	213
659	474
828	657
122	34
617	120
